ګوديَ 	gūḏḏaey 	A pouch, a scrip, a wallet. 							
ګور 	gor 	A grave, a tomb, a sepulchre.							
ګور 	gūr 	Thick, close, compact, thickset, swarming, teeming, well-laden, well stocked (as fruit on a tree).	Shady, umbrageous (as a tree).	Misty, muggy, lurid, cloudy.					
ګورا ګور  	gorā-gor	Swift, nimble, fast, fleet.							
ګورستان 	goristān 	A grave-yard, a burying-ground.							
ګور کښ 	gor-kaś̱ẖ 	The name of an animal that feeds on carcasses--the Indian badger (Ursus Indicus).							
ګورل 	go-ral 	To see, to behold, to descry, to perceive, to espy, to look, to view, to eye, to scan, to glance on, to regard, to inspect, to survey, to contemplate, to watch, to gaze, to stare, to pore over, to bend one's looks upon, etc.							
ګورم 	goram 	A herd of cattle, a drove.							
ګور واليَ  	gūr-wālaey	Thickness, closeness, compactness. 	Plenty, abundance. 	Shade, umbrageousness.	Luridness, cloudiness.				
ګوروان  	gor-wān	A herdsman, a grazier, a drover.							
ګوره خر 	gorah-ḵẖar 	The wild ass or onager.							
ګورهنده  	gor-handaʿh	Rough or uneven ground with roots of trees in it. 	A ravine, a chasm, a pit, a grave. 						
ګوړئِي 	gūṟṟaʿī 	The juice or sap of trees, vegetables, etc.							
ګوزار 	gūzār 	See ګزار							
ګوزن 	gawazn 	An elk.							
ګوزن 	gūzan 	Palsy, paralysis.							
ګوشي 	go-s̱ẖī 	A capitation tax on cattle.							
ګوښه 	go-ś̱ẖaʿh 	A corner, a nook, an angle, a closet, a cell, a retired place, privacy, retirement.							
ګوګړ 	go-gaṟṟ 	Brimstone, sulphur.							
ګوګل  	go-gal	The cavity or interior of the chest, the breast.							
ګوګل  	go-gil	Brimstone, sulphur. 	The name of a gum--Bdellium. 						
ګوله  	go-laʿh	A mouthful.							
ګونز 	gūnz 	A comb.							
ګونزه 	gūnzaʿh 	A wrinkle, a furrow, a crease.							
ګونڅه 	gūnḏẕaʿh 	A wrinkle, a pucker, a crease, a furrow.							
ګونګټ	 gūn-gaṯṯ 	The dung beetle (Scarab‘us).							
ګونګو 	gūngū 	The name of a shrub of a bright yellow colour, hence the face is compared as more yellow or sallow than the gūngū, through sorrow or sickness.	Bastard saffron. 						
ګونګي 	gūngaey 	An owl.							
ګوهاټه 	go-hāṯṯaʿh 	A stack of dried cow-dung for fuel. 							
ګوهار  	go-hār	A herd, a drove.							
ګوهر 	gau-har 	A gem, a pearl, a jewel.	Essence, nature, substance.						
ګوي 	go-e 	A ball for play, of wood or leather.							
ګوي 	go-e 	The dry dung of animals. 							
ګویا  	go-yā	As you would say, as if, one would say, thus, etc. See ګنړه							
ګه ګه 	gah-gah 	Now and then, sometimes, occasionally, again and again; or ګهي ګهي gah-e-gah-e. See ګاه							
ګهواره  	gah-wāraʿh	A swing, a cradle. 							
ګهور 	guhūr 	Thick, close, compact, thickset, teeming, well-laden. 	Shady, umbrageous.	Cloudy, lurid, muggy.					
ګهیځ 	ga-hīḏẕ 	The morning, dawn of day.							
ګیاد 	gi-yāh 	grass, green herbage, straw.							
ګیديَ 	ge-daey 	A donkey. 							
ګیډه 	geḏḏaʿh 	The belly.							
ګیډي 	geḏḏaey 	A load of grass or firewood, a load for the head, or small enough to be carried on the head.							
ګیډئِي 	geḏḏaʿī 	A small bundle of grass, a small sheaf of corn, a truss of straw.							
ګیر 	gīr 	Taking, seizing; a taker, a seizer, a holder, a conqueror; taken, seized.							
ګیره 	gīraʿh 	The beard.							
ګیږکه 	gīj̱ẕakaʿh 	A magpie.							
ګیسو 	gesū 	A side-lock, a ringlet, a curl.							
ګینډيَ 	genḏḏaey 	A rhinoceros. 	A shield made of a rhinocerosʼ hide.						
ل 	lam 	The thirty-fourth letter of the Paś̱ẖto alphabet.							
لا 	lā 	Yet, still, hitherto, to this very time.	Otherwise, unless.	Also used in an affirmative sense, Surely, certainly.					
لا 	lā 	A negative or privative particle, No, not, by no means, without; or similar to English un, in, ir, im, etc. Used in composition, as, لا جواب lā-jawāb or لا څواب lā-ḏẕawāb, adj. Speechless, silenced, confuted, disconcerted. 							
لاپه 	lāpaʿh 	Boasting, bragging, self-praise, vanity.							
لات 	lāt 	The name of an idol of the ancient Arabians. 							
لاټو 	lāṯṯū 	A shrike, the butcher bird. 							
لاجبر 	lāj-bar 	Azure, lapis-lazuli.							
لاجورد 	lāja-ward 	Lapis-lazuli.							
لاچي	 lā-c̱ẖī 	Cardamom seed.							
لاډو 	lāḏḏū 	A humming top.							
لار 	lār 	A road, a track, a path, a way, a footpath, a highway, a path way, a thorough- fare.							
لارغه 	lārg̠ẖah 	Delay, tardiness, slowness, lateness, dallying.	Formerly, whilom, long ago, before now, long since, lang syne.						
لاړل 	lāṟṟal 	To go, to depart, to set out, to begone, to go forth, to set forward.							
لاړه 	lāṟṟaʿh 	Spittle, saliva, slaver.							
لازم 	lāzim 	Incumbent, necessary, requisite, urgent, indispensable, suitable, proper, important, inseparable.							
لاس 	lās 	The hand.							
لاسته 	lāstaʿh 	Side, margin, quarter, extremity, towards.							
لاستيَ 	lāstaey 	A handle, a hilt, a haft, a shaft, a pestle.	The handle of a mill. 						
لاشوړه	 lā-s̱ẖoṟṟaʿh 	The name of a glutinous plant (Cordea mysea).							
لاشه 	lās̱ẖaʿh 	The sting of a scorpion, wasp, etc., a splinter, a spike of barley or some kinds of grasses.							
لاښ 	lāś̱ẖ 	A dead body, a corpse, a carcass. 	A steep or scarped place in a mountain inaccessible.						
لافه 	lāfaʿh 	Boasting, gasconade, bragging, vanity, self-praise (corrup. of P لاف).							
لاك 	lāk 	Sealing-wax.	Gum lac. 						
لاکن 	lākin 	Filled or covered with wax.							
لال 	lāl 	A ruby.							
لا لره 	lā larah 	To me or to us, used in poetry occasionally for را لره rā larah.							
لالن 	lā-lan 	A sweetheart, a lover. 							
لاله 	lālaʿh 	A tulip.							
لالي 	lā-ley 	Dear, beloved, darling, a word of endearment.	A darling, a favorite. 						
لانبو 	lān-bo 	Swimming, floating on the water.							
لاندِ 	lāndi 	Below, beneath, down, under.							
لانده 	lāndah 	Pl. of لوند							
لانډیس 	lān-ḏḏes 	The cassia fistula. 	A kind of cucumber.						
لاندي 	lāndey 	Below, under, beneath, down.							
لانديَ 	lāndaey 	A sheep or bullock fattened in the summer to be slaughtered and dried in the winter.							
لانګه 	lāngaʿh 	A lace or rope at the bottom of a bedstead used for tightening the lacing.	The name of a tree from the wood of which arrows are made.	The name of a village.					
لانوده  	lānw-dah	Wet, damp, moist, etc. 	The name given to that portion of the Suwāt valley lying on the right or northern bank of the river of that name, the Suastus of the Greeks. 						
لانړي 	lāṟṟṉey 	Spittle, saliva, slaver.							
لاهو 	lāhū 	Flooded, carried away by a flood as the banks of a river or land in the vicinity of a river.							
لاي 	lā-e 	Mud, mire.	A fold, a plait.						
لایق 	lā-īḳ 	Worthy, suitable, fit, adapted, proper, becoming, expedient, able, capable, qualified, deserving.							
لباس 	libās 	Dress, attire, clothes, habit.	Flattery, cajolery.	Forgery, deception. 					
لپ ځټ 	lap-ṯs̱aṯṯ 	Fertile, fruitful (as land).							
لپړ 	lapaṟṟ 	The name of a kind of game of pitch and toss.	A round stone or pebble used in the game.						
لپکيَ 	lapakaey 	The quantity containable in both hands held together.							
لپه 	lapaʿh 	The space in the palm of the hand, closed so as to hold anything, a handful.							
لت پت  	lat-pat	Smeared, stained, besmeared, splashed, daubed. 	Soiled, polluted.						
لتاړه 	latāṟṟah 	Trodden under foot, ruined, devastated, desolated, ravaged. 							
لته 	lataʿh 	A kick, a blow with the foot.							
لټ 	laṯṯ 	The axle of a Persian wheel, or an axle in general.	A fishing stake.						
لټ 	laṯṯ 	Lazy, stubborn (as a bullock which will not work in a plough).							
لټ پټ 	laṯṯ-paṯṯ 	Trampled on, beaten down, trodden under foot.	Tangled, folded, entangled, clotted (as hair).						
لټول 	laṯṯawul 	To search, to seek, to look for, to pursue, to examine, to institute. 							
لټ 	laṯṯ 	Lazy, indolent, idle, remiss, slack, inert, heavy, dull, listless, dawdling, laggard, dilatory.							
لټه پیر 	laṯṯah-per 	Romping, fun, frolic, prank, antic, caper.							
لچ 	lœc̱ẖ 	A disease of the eyes, ophthalmia.							
لڅ 	luṯs̱ 	Naked, bare, stark, nude, denuded, exposed. 	Poor, destitute.						
لحد 	laḥad 	A niche in the side of a sepulchre in which dead bodies are deposited.							
لحظه 	laḥz̤aʿh 	A moment, the twinkling of the eye.	A glance, a look.						
لد 	lid 	Dung, excrement.							
لدن 	ladun 	Inspired or inherent wisdom or knowledge.							
لډر 	laḏḏar 	A dealer in old clothes, etc. 	Stupid, foolish, dull, wanting intellect.						
لذت 	laẕẕat 	Pleasure, enjoyment, delight, flavour, taste, savour, sweetness, deliciousness.							
لذیذ 	laẕīẕ 	Delicious, pleasant, savoury, luscious, delightful, pleasant, nice.							
لر 	lar 	Lower, minor, inferior, subordinate, lesser.	Vanquished.						
لر 	liri 	Distant, far, remote.	Far away, afar off. See لري						
لرغون 	lar-ghūn 	Before, previously, ere now, ere while, before now, already, yet.							
لرغونيَ	 lar-g̠ẖūnaey 	Previous, former, preceding, anterior, antecedent, introductory, prefatory.	Before, prior, sooner, heretofore, ago, long since.						
لرګي 	largaey 	Wood, timber, a stick, a staff, a piece of wood. 							
لرګيَ 	liragaey 	The lobe of the ear.							
لرل 	laral 	To have, to possess, to hold, to own, to inherit, to be worth, etc.							
لره 	larah 	To, unto. It is also construable, For, for the sake of, on account of, towards, near, before, at hand, etc.							
لريَ 	laraey 	The bowels, the intestines.	Discomfiture, defeat, loss, forfeiture.						
لري 	lirī 	Distant, far, remote, far off.	Far away, afar off, a great way off, yonder, abroad, beyond.						
لړ 	laṟṟ 	A string (of pearls, beads, etc.), a thread, a row.							
لړزه 	laṟṟzaʿh 	Shivering, quaking, trembling, tremor, quivering.	An earthquake.						
لړل 	laṟṟal 	To stir, to mix, to combine, to blend, to move, to put into action. 	To smear, to anoint, to dip. 						
لړليَ  	laṟṟalaey	Combined, mixed, blended, mixed up; hybrid, mongrel. 	Stained, polluted, smeared, dirtied, dipped. 	A person who lives an iniquitous life, a rascal, a blackguard;.					
لړم 	laṟṟam 	A scorpion. 							
لړمون 	laṟṟ-mūn 	The intestines, heart, liver, bowels, etc.							
لړمه 	laṟṟamaʿh 	The erysipelas, an eruption of the body.							
لړوڅټو  	laṟṟo-ṯs̱aṯṯo	A rascal, a low or mean person.							
لړه 	laṟṟaʿh 	A mist, a fog, a vapor.	Twilight, the dusk, the grey of the morning.	Battle, fighting, quarrel.					
لږ 	laj̱ẕ	Little, small, scarce, few, scanty, seldom, less.	A little, slightly, not much, in some degree; so-so, pretty well, tolerably. 						
لږډیر	 laj̱ẕ ḏḏer 	More or less, somewhat.							
لږ واليَ 	laj̱ẕ-wālaey 	Smallness, littleness, scantiness, paltriness, meagreness, triflingness. 							
لس 	las 	Ten.							
لستونړي 	lastūṟṟṉaey 	The sleeve of a garment.							
لسته 	lastaʿh 	Side, margin, quarter, extremity, towards.							
لسره 	lasarah 	Never, at no time, ever, at any time, on no occasion, never more.							
لشمکئِي	 las̱ẖ-makaʿī 	A deceitful, insidious, artful woman.							
لشه 	las̱ẖaʿh 	The spike or beard of wheat or barley, and some kinds of grasses.	The sting of a wasp, scorpion, etc.	A splinter.					
لښ 	laś̱ẖ 	A corpse, a dead body, a carcass.							
لښته 	laś̱ẖtaʿh 	A rod, a switch, a wand, a stick, a cane, a ratan, the small branch of a tree. 							
لښتئِي 	laś̱ẖtaʿī 	The name of a plant which, if a person eat a little of it, and afterwards breathe in the ear of a wounded person, the wounds of the latter will never heal until the spittle of the former is applied to them. (’ajāʼīb-ul-Lug̠ẖat). 	A kind of ornament for the ear. 	A dancing- girl. 					
لښتيَ 	laś̱ẖtaey 	A brook, a spring, a rivulet, a small stream.							
لښکر 	laś̱ẖkar 	An army.							
لښکي 	laś̱ẖkī 	Ever so little, very little, a very small quantity.							
لطافت 	lat̤āfat 	Fineness, thinness, delicacy, elegance, neatness, deliciousness.							
لطیف 	lat̤īf 	Elegant, agreeable, delicate, delicious, exquisite.							
لطیفه 	lat̤īfaʿh 	A jest, a joke, raillery, pleasantry.							
لعل 	laœl 	A ruby.							
لعن 	laœn 	Cursing, imprecating.							
لعنت 	laœnat 	A curse, an anathema, an execration, an imprecation.							
لغت 	lug̠ẖat 	Dialect, language.	A dictionary.	A word. 					
لغته 	lag̠ẖataʿh 	A kick, a blow with the foot.							
لغړ 	lag̠ẖaṟṟ 	Naked, bare, stark, nude, denuded, exposed. 	Poor, destitute, roofless.						
لغړن 	lag̠ẖaṟṟan 	Smoked black, smoky, unclean, dirty, untidy, slovenly.	Inflamed, scorched (with love), charred.						
لغز 	lag̠ẖz 	A slip, a trip, slipping. 							
لفظ 	lafz̤ 	A word, a saying. 							
لقب 	laḳab 	A title, a surname, a byename.							
لقمه 	luḳmaʿh 	A mouthful, a morsel.							
لقوه 	laḳwaʿh 	A disease, a spasmodic distortion of the face.							
لقه 	luḳah 	A bully, a bragger, a bragga- docio, an empty fellow.							
لک 	lak 	Stiff, standing, rigid, unbending, tense, standing upright.	Pierced, perforated, bored, punctured.						
لک 	lak 	A hundred thousand. 							
لکټي 	lakuṯṯey 	A little, slightly, not much, in some degree.							
لکړه 	lakaṟṟaʿh 	A staff, a crutch, a beam of wood.							
لکوټي 	lakoṯṯey 	A little, etc. See لکټي							
لکوړي 	lakoṟṟaey 	The name of a fruit.							
لکه 	lakah 	So, as, in like manner, to that degree, thus, in this manner. 							
لکه 	lakaʿh 	A spot, a blot, a stain, a brand, a blemish.							
لکه لمي 	lakah-lamaey 	The rump bone.							
لکئِي 	lakaʿī 	The tail of an animal or bird. 							
لګ 	lag 	A little, small, scarce, few, scanty, seldom, less. 	A little, slightly, not much, in some degree.						
لګړ 	lagaṟṟ 	A falcon.							
لګیا 	lagīʿā 	Applied, attached, planted, placed, inflicted, connected, fastened, engaged, employed, spread. 							
لل 	lal 	To perform, pronounce, utter, express, give, etc.							
لل 	lal 	Dumb, speechless, tongue-tied .							
للمي 	lalmī 	Growing spontaneously, applied particularly to crops wholly dependent on rain for irrigation, or spring crops.							
للوللو 	lalo-lalo 	A lullaby, a song to soothe a child, solace.							
للون 	lalūn 	Weeding a field or garden. 							
لم 	lam 	The tail of an animal, the fat tail of an Afg̠ẖān sheep. 	End, extremity, termination, tag, tip, nib, butt-end, etc.						
لمیړ 	lumbaṟṟ 	The front, the forepart, the face, front-rank, the van, the bow, the prow.							
لمبړ 	lambaṟṟ 	A male fox.							
لمبل 	lambal 	To bathe, to wash, to lave, to duck, to dip, to cleanse, to purify, to sponge, to clean, to rinse, etc.							
لمبه 	lambaʿh 	Flame, blaze.							
لمبیدل 	lambedal 	To wash, to bathe, to perform the act of ablution, to soak. 							
لمڅي 	lamṯs̱aey 	Felt, a kind of cloth made from wool by rolling. 							
لمسول 	lamsawul 	To incite, to stimulate, to instigate, to impel, to encourage, to prompt, to animate, to urge, to rouse, to sway, to bias.							
لمسونه 	lamsawunaʿh 	Inciting, incitement, stimulating, prompting, stimulus, provocation. 							
لمسي 	lamsaey 	Felt, a kind of woollen cloth.							
لمغړئِي 	lamg̠ẖaṟṟaʿī 	Stratagem, trick, device, manœuvre, wile, dodge, ruse, finesse.							
لمن 	laman 	The skirt of a dress, margin, hem, border. 							
لمور 	lamawar 	Large or long-tailed.	The fat-tailed sheep.						
لنبل 	lanbal 	To wash, to bathe, etc. See لمبل							
لنبه 	lanbaʿh 	Flame, blaze.  See لمبه							
لنبیدل 	lanbedal 	to bathe, to perform ablution.							
لنده 	lindaʿh 	A bow.							
لنديَ 	lin-daey 	An archer.							
لندئِي 	lindaʿī 	A bow used by stone- cutters and carpenters, the bow of a fiddle.	One of the bones of the lower part of the arm below the elbow.	A piece of wood bent over the head of a cradle and covered with a cloth as a canopy.	The tendons under the kness. 	A gush, a jet, a squirt, a spirt, a rush (of water, blood, etc.) 	The motion made by boiling water, ebullition.	The guard of a sword.	
لنډ 	lanḏḏ 	Short, brief, curt, stumpy, small, little.							
لنډه 	lanḏḏaʿh 	The spine at the waist.							
لنډئِي 	lanḏḏaʿī 	A broad-headed snake, a small poisonous reptile found in Afg̠ẖānistān, like a snake with a nob at the tail. 	A description of poetry consisting of seven or eight syllables to the line. 						
لنګ 	lung 	A cloth worn round the loins when bathing.							
لنګر 	langar 	An anchor.	An almshouse.						
لنګري 	langaraey 	A large shallow pan or dish in which bread is kneaded. 							
لنګور 	langor 	The space between the end of the thumb and the fore-finger, a space or measure of the above length. 							
لنګه 	langaʿh 	Puerperal, a woman for forty days after child-birth, any animal who has just given birth.							
لنګئِي 	lungaʿī 	A cloth worn round the waist, a scarf, a kind of striped cloth.							
لو 	lau 	Reaping, gathering, crop, harvest.							
لو 	lo 	Large, big, great, bulky, immense, huge, enormous.							
لو 	lū 	Smoke, vapor, fume, fumigation, scent raised by fire.							
لواړ 	lʿwāṟṟ 	Coarse, thick, rough, not fine, coarsely ground grain.	Rude, unpolished (as a man), gruff, blunt, churlish, uncivil, ungracious, bearish, austere, boorish.	Gross, inelegant, unrefined.					
لواړه 	lʿwāṟṟaʿh 	All, the whole, every one, total.							
لواطة 	lawāt̤at 	An unnatural crime, sodomy.							
لوال 	liwāl 	Peckish, inclined to eat, hungry, craving, desirous, inclined, eager, hankering after.							
لواور  	lawa-āor	A sickle, a scythe.							
لوبان 	lobān 	Incense, benzoin (resin), a kind of gum.							
لوبه 	luwabaʿh 	Play, sport, amusement, fun, frolic, pleasantry.							
لوبیا 	lobiyā 	A kind of bean (Dolichos sinensis.) 							
لوټ 	lūṯṯ 	Plunder, spoil, booty, prey. 							
لوټونه 	lūṯṯawunaʿh 	Spoliation, plunder, pillage, rapine, sack, marauding. 							
لوټه 	lūṯṯaʿh 	A clod of earth, a clod, a clot.							
لوټکي 	loṯṯkaey 	An earthen pot, of the kind used for Persian wheels. 	A piece of baked earth in the shape of a small pillar, on three of which the iron pan for baking cakes is placed.						
لوڅ 	lūṯs̱ 	Naked, bare, nude.							
لوڅک 	lūṯs̱ak 	Alone, sole, solitary, without relation or friend, lonesome, desolate.	Vagabond.						
لوڅي پوڅي 	lūṯs̱ey-pūṯs̱ey 	Playing, as a child by rolling and throwing its hands and feet about on a bed or on the floor; rolling on the ground, as a horse, donkey, dogs, etc.	The agonies of death.						
لوچک 	lūc̱ẖak 	Having little hair on the body (a dog).	Lonesome, desolate, without relation or friend.	Vagabond, libertine.					
لوخ 	lauḥ 	A black board used as a slate for writing on, a tablet.							
لوحه 	loḥaʿh 	A ruler or scale of iron for drawing lines with.							
لوخه 	lūḵẖaṟṟaʿh 	 A great flame with smoke, a blaze.							
لوخه 	lūḵẖaʿh 	Grass, reed, long-grass, papyrus.							
لودل 	law-dal 	To perform, to pronounce, to utter, to express, to give, etc.							
لودي 	lūdī 	The name of a tribe of Afg̠ẖāns from whom Sūlt̤ān Bāhlol and his son Sikandar, Emperors of Hindūstān, descended. 							
لور 	lor 	A sickle, a scythe.							
لور 	lor 	Side, part, quarter, flank, direction, extremity, margin; towards.							
لور 	lūr 	A daughter.							
لورایه  	la-warāyah	From afar, from a distance, a long way off; or لورا la-wʿrā.							
لورشا 	lor-s̱ẖā 	The name of a mountain in the country of the Upper Mohmands, or Mohmands of the hills.							
لوري 	loraey 	Side, part, quarter, flank, direction, extremity, margin; towards. 							
لوړ 	lawaṟṟ 	A wooden pestle, a club, a staff, a bludgeon.							
لوړ 	lʿwaṟṟ 	High, lofty, elevated, tall, towering, beetling, elevated, raised, upland, hilly, alpine highland.							
لوړیدل 	lʿwaṟṟedal 	To become disjoined, detached, parted, riven, cleft; to part, to divide, to be disconnected, etc.							
لوږه 	lwaj̱ẕaʿh 	Hunger, craving, appetite, voracity, longing, yearning. 							
لوستل 	lʿwastal 	To read, to learn or acquire by reading, to peruse, to spell.							
لوستل 	lawastal 	To disperse, to diffuse, to scatter, to strew, to sprinkle, to sow, to scatter to the winds, etc.							
لوشل 	lʿwas̱ẖal 	To milk.							
لوښتل 	lʿwuś̱ẖtal 	To become disjoined, detached, parted, sundered, severed; to part, to divide, to be severed, to be riven, cleaved, disconnected, etc.							
لوښي  	lo-ś̱ẖaey	A vessel in general, a basin, a pot, a pan, a dish. 							
لوښي 	lo-ḵ́ẖaey 	Quality, nature, custom, temperament.							
لوغزه 	lwag̠ẖ-zaʿh 	A goat, ewe, cow, or female buffalo when in milk, sent to one's friends to retain for a time.							
لوغړن	 lū-g̠ẖaṟṟan 	Charred, scorched, smoky, smoked black, inflamed.	Dirty, untidy, slovenly.						
لوغه 	lʿwag̠ẖaʿh 	Hunger, appetite, craving, longing, yearning.							
لوګي  	lū-gaey	Smoke, vapour, fume, fumigation, scent raised by fire.							
لولپه 	lū-lapah 	Burnt to ashes, entirely burnt or consumed.							
لولو 	lo-lo 	An ornament worn round the upper part of the arm, and also, at times, in a turban.							
لولول 	lʿwalawul 	To cause to read or peruse, to teach, to cause to acquire by reading.							
لوله 	lo-laʿh 	A skein or ball of silk or cotton.	A roll of cloth, paper, etc.						
لولئِي 	lo-laʿī 	A whore, a courtezan.							
لومکه 	lūmakaʿh 	A noose, a snare, a net, a hair trap for catching birds.							
لون 	laun 	Colour, hue, species, kind, genus, external form or appearance. 							
لونیړ 	lūnbaṟṟ 	A male fox. 							
لونبړ 	lūn-baṟṟ 	The front, the forepart, the face, the front rank, van, prow, bow, etc.							
لوند 	lūnd 	Damp, moist, humid, wet, watery, dank, muggy, dewy, juicy.							
لوند 	lawand 	An adventurer, a rake, a volunteer.	Free, independent, having no fixed residence.						
لونډ 	lawanḏḏ 	A rake, a debauchee, a wild dissolute fellow, an adventurer. 	A bachelor, awidower.						
لونګ 	lawang 	A clove, cloves.							
لونه 	lūnaʿh 	A boil, a sore, an ulcer, an abscess. 							
لوهار  	lo-hār	A blacksmith. 							
لوهاني 	lo-hānī 	The name of a tribe of Afg̠ẖāns who are chiefly carriers between Afg̠ẖānistān, Hindūstān, and the Panjāb. 							
لوهټ  	lo-haṯṯ	A kind of pheasant. 							
لوغونه 	lawa-g̠ẖūnaʿh 	A milk pail, an earthen vessel for holding milk. 							
لوي 	lo-e 	Great, large, big, bulky, massy, huge, immense, vast, mighty. 	Corpulent, stout, lusty. 	Grown up, arrived at years of maturity.	Great in rank or office, honorable, respectable, venerable.	An elder, a chief, a superior			
لیوټ 	lo-yaṯṯ 	Greatness, largeness, magnitude, size; grandeur, eminence.							
لویدل 	lwe-dal 	To fall, to descend, to fall or drop down, to come down, to plump down from a high place. 							
لویشت 	lwes̱ẖt 	A span, the distance between the tip of the thumb and little finger.							
لویشتینک 	lwes̱ẖtīnak 	A dwarf, a pigmy. 	A precocious child.						
لویګنده  	lwey-gandaʿh	The temple of the head, the fissure in the head of a new born child.							
لوینه 	lʿwīnaʿh 	A net or snare for catching birds.							
لویږند 	lʿwe-j̱ẕand 	A sponger, a hanger on, one who comes when dinner is ready, a parasite.							
لویي  	lo-e-ī	Greatness, magnitude, dimension, largeness, greatness in age, rank, or degree.							
له 	lah 	From, governing the ablative case.							
لهړيَ 	lahaṟṟaey 	A ridge-pole, a straight beam.							
له بسره 	lah sarah 	Entirely, wholly, fully, perfectly, altogether, utterly, outright.							
لهلپاند  	lah-lapānd	Burnt to ashes or to a cinder, entirely burnt or consumed.							
لیاقت 	lī-āḳat 	Fitness, expediency, propriety, capability, capacity, aptitude, worth, merit, skill, abilities.							
لیتئِي 	leṯṯaʿī 	Paste, batter, a kind of caudle given after childbirth, and after burials.							
لیتي 	leṯṯaey 	Hard clay.							
لیڅ 	leṯs̱ 	Naked, bare, stark, exposed.							
لیڅه 	leṯs̱aʿh 	The fore-arm, the arm from the wrist to the elbow.							
لیچ 	lec̱ẖ 	Ophthalmia, a disease of the eyes, rheum. 							
لیچن 	lec̱ẖan 	Rheumy-eyed, having sore eyes, afflicted with ophthalmia.							
لیچه 	lec̱ẖaʿh 	The arm from wrist to elbow.							
لیچي 	lec̱ẖaey 	The arm from wrist to elbow.							
لیچئِي 	lec̱ẖaʿī 	The trotters of a sheep, goat, etc.							
لیدل 	līdal 	To see, to behold, to discern, to perceive, to descry, to spy, to espy, etc.							
لیده 	līdah 	Seeing, beholding, perceiving, vision, sight, survey.							
لیري 	līrī 	Far, distant, remote, far off. adv. Far away, at a long distance. 							
لیرئِي 	leraʿī 	The narrow ridge of a mountain.							
لیږدل 	lej̱ẕdal 	To march, to set out, to depart, to go from one stage to another (applied to a number of persons such as an army, caravan, etc.)							
لیږدل 	lej̱ẕdal 	To send, to dispatch, to transmit, to send out.							
لیښل 	leś̱ẖal 	To load, to lay on a burden. 	To march, to set out on a journey (as a caravan, etc.)						
لیک 	līk 	A line, a mark, a ruled line, a rut, a trace, a track (as of wheels, etc.)							
لیکل 	līkal 	To write, to pen, to transcribe.							
لیکن 	lekin 	But, yet, moreover.							
لیکه 	līkaʿh 	Marks of a wheel, rut, path, track, trace; a ruled line, a line, a mark. 							
لیګدل  	leg-dal	To march, to set out on a journey.							
لیلیٰ 	lailā 	Name of the celebrated mistress of Majnūn.	A mistress in general.						
لیمه 	lemah 	The pupil or apple of the eye; the eye.							
لینده 	lendaʿh 	A bow.							
لیندئِي 	lendaʿī 	 A bow. 	A jet of water, etc.						
لینډه 	lenḏḏah 	Bald, scald-headed.							
لینګي  	len-gaey	The leg from the knee to the ankle.							
لیو 	lew 	Plaster, mud ground and used to plaster walls.							
لیوال 	lewāl 	Peckish, inclined to eat, hungry, craving, hankering after, inclined.							
لیور 	lewar 	A husband's brother.							
لیونيَ 	lewanaey 	Mad, insane, crazy, lunatic, touched, cracked, demented, daft, moon-struck, wandering, frantic, raving, out of one's mind or wits.							
لیوه 	lewah 	A wolf. 							
م 	mīm 	The thirty-fifth of the Paś̱ẖto alphabet.							
ما 	mā 	To me, etc., the inflected form of the personal pronoun of the 1st person.							
مابوب 	mā-būb 	A beloved friend.							
ماپښین  	mā-pʿś̱ẖīn	The afternoon. 	Afternoon prayers. 						
مات 	māt 	Broken, cracked, smashed, shivered, shattered, torn, broken up, disjoined, detached, sundered, split, splintered, cracked, rent, dispersed, etc.							
ماته 	mā-taʿh 	Prey (of wild beasts), quarry.							
ماتیدونکيَ 	mātedūnkaey 	Fragile, Brittle, liable to be broken or cracked (as glass)							
مڅوڅکي 	ma-ṯs̱oṯs̱kaey 	The name of a plant which grows in low ground, and is used by alchemists on account of its yellow colour.							
ماټس 	māṯṯus 	A bump or swelling occasioned by the blow of a stone, club, or the bite of a wasp, etc.							
ماچی  	mā-c̱ẖey	Vermicelli. The Sing. form not used.							
ماخستن  	mā-ḵẖustan	The first watch of the night, the period between evening and going to rest.							
ماده 	mādaʿh 	A matter, a subject, an article, an affair, a clause.							
مار 	mār 	A snake, a serpent, a viper.							
مارج 	mārij 	A flame of fire, a tongue-shaped flame of fire. 							
مار جرئِي 	mār-jaraʿī 	A bulbous root a remedy for snake bites, and from which pickles are made.							
ماردندان 	mār-dandān 	Tares growing amongst wheat. 							
ماړي هاړي  	māṟṟaey-hāṟṟaey	An exclamation of lamentation, complaint or supplication.							
ماز دګر  	ʿmāz-digar	Time of evening prayer. 	Evening.						
مازو 	mā-zū 	The gall-nut or oak- apple. 							
ماس پښین 	mās-pʿś̱ẖīn 	Afternoon.	Afternoon prayers. 						
ماسته 	māstah 	Yugort							
ماسختن  	mās-ḵẖutan	The time of prayer before going to rest. 							
ماسوا  	mā-siwā	Besides, moreover, save, over and above.							
ماسه 	māsaʿh 	The name of a small weightused by goldsmiths.							
ماش 	mās̱ẖ 	The name of a kind of pulse (Phaseolus mungo).							
ماشله 	mās̱ẖilaʿh 	A skein of silk or thread.							
ماشوړه 	mā-s̱ẖoṟṟaʿh 	Same as preceding.							
